year,state,y_true,y_pred
2019,IOWA,1.68,1.151679516016431
2019,KANSAS,0.51,0.9028328109986362
2019,KENTUCKY,1.2,0.9684976234652205
2019,LOUISIANA,0.53,1.093509375009239
2019,MAINE,3.46,1.8601579032688016
2019,MARYLAND,1.61,1.103068508657334
2019,MASSACHUSETTS,0.93,1.1128508097188812
2019,MICHIGAN,2.73,1.4522750011795553
2019,MINNESOTA,1.94,1.398390601878254
2019,MISSISSIPPI,1.27,0.6903386366332365
2019,MISSOURI,0.87,0.9226463348059786
2019,MONTANA,1.96,1.5019350223616588
2019,NEBRASKA,0.78,1.0728871688224764
2019,NEVADA,0.59,1.2518034179782704
2019,NEW HAMPSHIRE,1.83,1.859027878511842
2019,NEW JERSEY,3.26,1.3011748813234387
2019,NEW MEXICO,2.02,1.2298629401486156
2019,NEW YORK,0.37,1.208918872070355
2019,NORTH CAROLINA,1.59,1.367944468638649
2019,NORTH DAKOTA,0.96,1.22469063445679
2019,OHIO,1.48,1.0822432620062752
2019,OKLAHOMA,1.06,0.7636454614695829
2019,OREGON,0.81,1.502596989659156
2019,PENNSYLVANIA,1.17,1.2877130836083417
2019,RHODE ISLAND,1.09,1.521707287186222
2019,SOUTH CAROLINA,0.98,0.9484833879663311
2019,SOUTH DAKOTA,0.5,0.789683276085028
2019,TENNESSEE,0.84,0.9322419647952939
2019,TEXAS,1.43,1.321724292581912
2019,UTAH,0.71,0.8898880336413707
2019,VERMONT,0.45,1.219887503783898
2019,VIRGINIA,0.87,1.0223780488756722
2019,WASHINGTON,0.78,1.3668392772793305
2019,WEST VIRGINIA,1.78,1.5751312635902925
2019,WISCONSIN,0.76,1.2326866804087309
2019,WYOMING,0.17,0.8882759686450864
